State,Year,Month,Season,Temperature_C,Humidity_pct,Pressure_hPa,WindSpeed_mps,CloudCover_pct,Rainfall_mm
Bihar,2010,5,Pre-Monsoon,32.3,53.4,1005.7,3.3,40.9,65.9
Bihar,2010,6,Monsoon,26.3,84.9,1007.7,4.4,96.7,112.0
Bihar,2010,7,Monsoon,24.9,71.6,1020.0,4.8,73.1,83.2
Bihar,2010,8,Monsoon,29.0,73.2,1015.1,3.8,61.5,74.3
Bihar,2010,9,Monsoon,27.2,79.6,1014.6,0.8,62.9,84.4
Bihar,2010,10,Post-Monsoon,31.0,51.4,1014.1,4.0,15.3,45.3
Bihar,2010,11,Post-Monsoon,26.4,56.0,1007.4,1.8,75.8,108.2
Bihar,2010,12,Winter,26.2,63.9,1001.8,2.9,51.1,61.5
Bihar,2011,1,Winter,25.9,65.6,1026.0,2.1,18.5,36.6
Bihar,2011,2,Winter,26.9,45.4,998.5,2.6,28.4,50.7
Bihar,2011,3,Pre-Monsoon,32.9,55.6,999.9,4.5,20.0,28.2
Bihar,2011,4,Pre-Monsoon,33.2,56.9,1012.6,3.0,51.3,63.5
Bihar,2011,5,Pre-Monsoon,34.0,42.9,1018.3,1.7,55.6,65.7
Bihar,2011,6,Monsoon,26.7,85.3,1019.3,5.1,59.6,81.4
Bihar,2011,7,Monsoon,28.0,79.7,1018.2,2.5,80.0,98.7
Bihar,2011,8,Monsoon,26.3,74.1,1011.5,0.9,64.5,73.9
Bihar,2011,9,Monsoon,29.1,73.6,1011.5,6.0,89.9,129.5
Bihar,2011,10,Post-Monsoon,27.0,64.3,1011.4,2.3,41.1,55.0
Bihar,2011,11,Post-Monsoon,31.0,58.7,1017.3,4.0,50.5,40.5
Bihar,2011,12,Winter,24.9,66.8,1019.2,1.4,25.1,72.4
Bihar,2012,1,Winter,22.5,57.6,1024.0,2.5,24.1,26.7
Bihar,2012,2,Winter,24.7,49.3,1011.3,2.8,54.5,82.0
Bihar,2012,3,Pre-Monsoon,29.6,69.4,1010.9,1.3,32.4,92.0
Bihar,2012,4,Pre-Monsoon,31.3,60.1,1024.5,1.1,15.7,6.5
Bihar,2012,5,Pre-Monsoon,31.7,61.3,1023.8,2.7,28.9,50.5
Bihar,2012,6,Monsoon,28.2,66.6,1032.0,5.0,78.2,102.0
Bihar,2012,7,Monsoon,29.4,78.9,1008.6,5.1,80.8,92.3
Bihar,2012,8,Monsoon,30.8,82.3,1018.1,5.9,75.3,108.8
Bihar,2012,9,Monsoon,29.6,74.2,1013.4,4.6,60.7,134.0
Bihar,2012,10,Post-Monsoon,25.2,49.6,1022.2,3.2,19.6,48.7
Bihar,2012,11,Post-Monsoon,30.9,59.8,1031.2,0.8,45.4,83.0
Bihar,2012,12,Winter,25.8,58.4,1011.0,2.9,47.2,80.5
Bihar,2013,1,Winter,26.1,51.8,1011.4,1.6,29.2,70.2
Bihar,2013,2,Winter,24.2,80.9,1014.4,2.6,36.6,59.3
Bihar,2013,3,Pre-Monsoon,30.9,69.0,1013.8,1.7,21.1,43.8
Bihar,2013,4,Pre-Monsoon,31.1,69.5,1003.6,2.2,37.2,33.3
Bihar,2013,5,Pre-Monsoon,29.3,54.6,1007.4,2.7,32.6,44.7
Bihar,2013,6,Monsoon,28.9,93.8,1024.5,2.6,83.7,109.8
Bihar,2013,7,Monsoon,28.3,76.8,1013.8,4.7,66.3,75.7
Bihar,2013,8,Monsoon,27.1,81.9,1017.2,5.4,67.6,102.0
Bihar,2013,9,Monsoon,29.9,89.3,1012.6,4.3,77.9,87.9
Bihar,2013,10,Post-Monsoon,27.6,66.0,1017.5,2.2,38.3,46.7
Bihar,2013,11,Post-Monsoon,29.4,59.4,1011.1,2.1,34.1,49.5
Bihar,2013,12,Winter,25.3,56.8,1024.2,4.0,21.6,43.1
Bihar,2014,1,Winter,22.7,57.4,1027.0,2.2,40.4,46.7
Bihar,2014,2,Winter,22.0,53.2,1004.6,1.6,0.0,28.7
Bihar,2014,3,Pre-Monsoon,35.1,61.2,1003.1,1.9,28.1,26.3
Bihar,2014,4,Pre-Monsoon,32.7,66.5,1004.9,3.2,57.9,85.6
Bihar,2014,5,Pre-Monsoon,36.7,52.8,1032.8,2.1,26.1,32.2
Bihar,2014,6,Monsoon,26.8,83.2,1003.8,4.3,94.3,85.9
Bihar,2014,7,Monsoon,28.3,83.8,1021.2,2.8,83.8,72.4
Bihar,2014,8,Monsoon,28.3,88.5,1004.6,3.5,46.0,53.9
Bihar,2014,9,Monsoon,30.7,79.0,1003.6,4.0,52.7,45.9
Bihar,2014,10,Post-Monsoon,28.8,50.6,1020.8,2.4,36.3,31.9
Bihar,2014,11,Post-Monsoon,29.5,66.3,1015.3,3.1,31.8,48.9
Bihar,2014,12,Winter,23.3,60.0,1011.1,2.0,24.7,42.5
Bihar,2015,1,Winter,26.6,69.4,1004.2,3.8,30.2,53.3
Bihar,2015,2,Winter,22.2,61.1,1015.2,1.0,44.1,65.0
Bihar,2015,3,Pre-Monsoon,30.7,70.9,1011.7,3.3,1.7,61.3
Bihar,2015,4,Pre-Monsoon,34.0,57.7,999.2,2.8,13.3,38.2
Bihar,2015,5,Pre-Monsoon,31.8,52.5,1020.8,3.3,49.6,44.1
Bihar,2015,6,Monsoon,25.2,87.8,1011.1,3.1,95.3,116.5
Bihar,2015,7,Monsoon,27.9,97.3,1013.6,4.1,65.5,96.7
Bihar,2015,8,Monsoon,26.4,85.9,1009.1,4.0,90.5,78.9
Bihar,2015,9,Monsoon,27.2,89.1,1024.2,5.1,65.2,60.0
Bihar,2015,10,Post-Monsoon,28.2,62.6,1006.1,3.2,36.3,20.9
Bihar,2015,11,Post-Monsoon,26.1,56.0,1012.5,4.4,38.6,29.8
Bihar,2015,12,Winter,24.4,57.2,1015.3,3.1,53.1,49.2
Bihar,2016,1,Winter,27.3,67.3,1008.0,4.7,39.9,52.4
Bihar,2016,2,Winter,27.3,76.6,1012.8,2.0,32.4,81.1
Bihar,2016,3,Pre-Monsoon,33.6,64.6,1013.7,4.0,30.3,78.1
Bihar,2016,4,Pre-Monsoon,30.4,63.4,1012.2,2.4,29.3,83.6
Bihar,2016,5,Pre-Monsoon,29.5,54.1,1027.8,3.5,0.0,10.0
Bihar,2016,6,Monsoon,24.4,72.4,991.0,4.4,57.9,94.5
Bihar,2016,7,Monsoon,24.7,80.7,1010.1,6.0,96.2,137.0
Bihar,2016,8,Monsoon,27.3,95.9,1002.1,3.1,73.7,160.8
Bihar,2016,9,Monsoon,27.6,78.5,1002.9,5.4,89.3,133.2
Bihar,2016,10,Post-Monsoon,26.7,54.3,1003.9,2.6,18.8,22.5
Bihar,2016,11,Post-Monsoon,27.2,56.1,1009.2,3.0,36.2,53.1
Bihar,2016,12,Winter,24.4,52.1,1013.7,2.7,12.5,55.6
Bihar,2017,1,Winter,22.2,60.7,1021.2,3.4,35.5,49.1
Bihar,2017,2,Winter,25.9,65.4,1008.7,1.7,3.9,42.0
Bihar,2017,3,Pre-Monsoon,30.8,69.1,1015.5,3.8,24.5,77.6
Bihar,2017,4,Pre-Monsoon,29.9,66.2,1002.8,2.7,5.2,37.5
Bihar,2017,5,Pre-Monsoon,31.9,55.8,1005.6,3.3,33.4,48.2
Bihar,2017,6,Monsoon,28.1,101.1,1021.1,5.7,81.5,120.8
Bihar,2017,7,Monsoon,23.2,74.6,1009.6,2.6,57.6,47.4
Bihar,2017,8,Monsoon,27.9,86.6,1020.7,4.9,60.5,53.4
Bihar,2017,9,Monsoon,24.5,69.8,1006.8,4.3,59.8,93.8
Bihar,2017,10,Post-Monsoon,27.5,60.1,1021.0,1.3,41.3,60.4
Bihar,2017,11,Post-Monsoon,27.3,67.1,1019.2,1.6,32.3,64.0
Bihar,2017,12,Winter,23.5,64.7,1015.0,4.3,12.0,40.0
Bihar,2018,1,Winter,22.2,64.8,1001.7,2.8,25.5,44.0
Bihar,2018,2,Winter,21.1,56.3,1020.6,2.5,44.4,94.4
Bihar,2018,3,Pre-Monsoon,31.5,55.5,1016.3,2.0,27.4,18.4
Bihar,2018,4,Pre-Monsoon,32.9,56.9,1014.3,1.5,41.5,46.4
Bihar,2018,5,Pre-Monsoon,30.7,67.0,1018.5,2.5,8.5,99.4
Bihar,2018,6,Monsoon,31.5,85.8,1007.7,4.4,66.8,127.1
Bihar,2018,7,Monsoon,28.5,73.7,1009.7,5.6,99.0,150.1
Bihar,2018,8,Monsoon,29.5,78.0,990.3,4.8,75.0,113.4
Bihar,2018,9,Monsoon,28.1,69.4,1016.9,5.1,85.2,122.0
Bihar,2018,10,Post-Monsoon,29.2,56.7,1012.5,2.6,36.6,78.3
Bihar,2018,11,Post-Monsoon,29.3,76.6,1028.4,2.6,0.0,59.3
Bihar,2018,12,Winter,22.9,53.6,1010.2,2.1,44.2,32.2
Bihar,2019,1,Winter,21.8,62.7,1017.4,3.1,23.2,38.6
Bihar,2019,2,Winter,23.0,61.9,1023.4,0.5,31.7,34.4
Bihar,2019,3,Pre-Monsoon,27.7,67.7,1016.8,2.9,48.8,82.4
Bihar,2019,4,Pre-Monsoon,30.1,77.5,1011.3,3.2,35.1,43.0
Bihar,2019,5,Pre-Monsoon,26.9,55.4,1020.4,3.3,48.7,57.6
Bihar,2019,6,Monsoon,31.2,72.3,1014.5,4.5,72.4,158.9
Bihar,2019,7,Monsoon,26.6,69.2,1013.1,4.1,100.0,168.7
Bihar,2019,8,Monsoon,27.2,71.6,999.8,3.5,76.7,172.8
Bihar,2019,9,Monsoon,30.2,81.8,1010.7,4.8,67.2,172.8
Bihar,2019,10,Post-Monsoon,27.6,59.3,997.5,2.3,47.5,69.3
Bihar,2019,11,Post-Monsoon,26.5,66.3,1002.7,3.6,27.0,68.4
Bihar,2019,12,Winter,21.8,63.0,1030.2,3.3,22.0,85.9
Bihar,2020,1,Winter,23.4,71.0,1018.6,-0.4,19.9,91.0
Bihar,2020,2,Winter,24.3,51.8,1008.6,0.6,33.7,128.5
Bihar,2020,3,Pre-Monsoon,32.6,77.5,1019.2,3.5,64.6,127.5
Bihar,2020,4,Pre-Monsoon,30.6,68.3,1023.2,2.0,24.2,69.9
Bihar,2020,5,Pre-Monsoon,32.7,66.4,1003.0,4.4,25.4,69.7
Bihar,2020,6,Monsoon,26.2,101.6,1014.7,3.6,88.0,183.1
Bihar,2020,7,Monsoon,27.6,86.7,1007.2,4.0,44.8,76.1
Bihar,2020,8,Monsoon,31.6,93.1,1013.5,6.2,72.6,134.8
Bihar,2020,9,Monsoon,28.1,79.0,1011.5,5.6,77.3,154.5
Bihar,2020,10,Post-Monsoon,30.1,63.1,1006.2,1.1,37.2,80.3
Bihar,2020,11,Post-Monsoon,28.2,59.9,1031.1,1.2,5.2,44.5
Bihar,2020,12,Winter,23.2,62.5,1017.1,3.8,12.4,38.3
Bihar,2021,1,Winter,24.9,66.2,1028.4,3.5,34.1,37.9
Bihar,2021,2,Winter,22.9,55.3,1017.6,2.8,15.1,29.5
Bihar,2021,3,Pre-Monsoon,32.8,62.8,1017.0,2.9,59.4,83.1
Bihar,2021,4,Pre-Monsoon,30.2,52.7,1014.7,0.1,32.2,47.4
Bihar,2021,5,Pre-Monsoon,28.3,52.6,1018.7,2.7,36.5,59.4
Bihar,2021,6,Monsoon,28.2,89.9,1013.9,3.0,99.5,135.4
Bihar,2021,7,Monsoon,26.8,70.0,1015.8,4.4,98.6,107.6
Bihar,2021,8,Monsoon,26.3,87.2,1019.5,4.7,85.1,111.9
Bihar,2021,9,Monsoon,28.5,89.3,1017.4,4.3,95.3,75.6
Bihar,2021,10,Post-Monsoon,32.1,46.4,1008.6,2.5,32.8,70.7
Bihar,2021,11,Post-Monsoon,25.9,62.1,1009.0,2.8,34.0,62.8
Bihar,2021,12,Winter,22.9,55.9,1015.0,3.4,26.0,31.0
Bihar,2022,1,Winter,25.2,59.7,1018.8,1.6,8.3,24.3
Bihar,2022,2,Winter,22.5,59.4,1008.5,3.2,30.7,59.8
Bihar,2022,3,Pre-Monsoon,31.3,61.6,1012.8,3.0,23.1,78.2
Bihar,2022,4,Pre-Monsoon,30.5,49.5,1014.3,1.6,45.0,104.2
Bihar,2022,5,Pre-Monsoon,29.4,62.7,1000.7,3.0,21.7,42.2
Bihar,2022,6,Monsoon,25.8,85.9,1020.1,4.5,62.0,124.9
Bihar,2022,7,Monsoon,26.5,62.7,1016.2,3.4,89.8,95.4
Bihar,2022,8,Monsoon,29.2,91.2,1004.5,3.9,73.9,142.8
Bihar,2022,9,Monsoon,26.7,75.2,1016.3,3.9,77.3,69.4
Bihar,2022,10,Post-Monsoon,32.4,49.2,1010.7,2.5,63.7,49.7
Bihar,2022,11,Post-Monsoon,32.0,66.1,1015.9,1.5,43.6,53.7
Bihar,2022,12,Winter,26.5,52.2,1012.2,1.9,20.2,57.4
Bihar,2023,1,Winter,25.1,69.7,1000.5,3.6,72.6,90.6
Bihar,2023,2,Winter,27.8,57.9,1003.4,2.2,50.7,57.2
Bihar,2023,3,Pre-Monsoon,29.8,64.7,1013.0,3.1,38.6,74.1
Bihar,2023,4,Pre-Monsoon,30.1,61.9,1006.5,3.8,25.5,77.5
Bihar,2023,5,Pre-Monsoon,30.5,61.6,1009.5,1.5,8.8,19.1
Bihar,2023,6,Monsoon,27.4,81.7,1020.1,4.1,61.8,61.6
Bihar,2023,7,Monsoon,29.0,91.1,1021.9,5.2,84.6,147.5
Bihar,2023,8,Monsoon,28.7,85.2,1010.8,3.1,64.7,98.4
Bihar,2023,9,Monsoon,28.1,95.4,1013.6,5.7,68.5,100.4
Bihar,2023,10,Post-Monsoon,25.3,54.1,1016.7,2.5,49.1,68.7
Bihar,2023,11,Post-Monsoon,27.3,77.2,1012.3,3.7,29.0,78.8
Bihar,2023,12,Winter,25.9,61.7,996.5,2.5,53.5,91.7
Bihar,2024,1,Winter,24.9,46.2,1008.0,2.9,41.2,81.8
Bihar,2024,2,Winter,23.7,63.2,1013.1,1.5,1.2,42.3
Bihar,2024,3,Pre-Monsoon,31.3,55.1,1001.7,3.1,31.0,68.3
Bihar,2024,4,Pre-Monsoon,34.7,42.9,1008.1,2.3,56.8,35.2
Bihar,2024,5,Pre-Monsoon,34.9,61.1,1012.3,2.3,28.5,75.4
Bihar,2024,6,Monsoon,25.9,82.8,1010.3,3.7,100.0,133.9
Bihar,2024,7,Monsoon,29.2,89.1,1003.1,6.3,37.4,66.8
Bihar,2024,8,Monsoon,27.1,84.7,1014.5,4.3,74.8,85.3
Bihar,2024,9,Monsoon,25.0,85.8,1017.9,6.1,63.1,108.7
Bihar,2024,10,Post-Monsoon,27.4,69.5,1020.2,2.7,29.9,76.8
Bihar,2024,11,Post-Monsoon,29.3,54.5,1003.7,2.2,57.7,100.3
Bihar,2024,12,Winter,21.8,50.7,1021.9,1.4,42.6,43.4
West Bengal,2010,1,Winter,29.2,63.8,1021.0,2.7,38.8,21.5
West Bengal,2010,2,Winter,21.6,68.2,1014.7,1.4,18.7,61.2
West Bengal,2010,3,Pre-Monsoon,34.1,68.9,1018.5,1.3,29.7,90.6
West Bengal,2010,4,Pre-Monsoon,33.1,71.0,1029.1,1.1,46.9,101.8
West Bengal,2010,5,Pre-Monsoon,32.4,76.9,1006.1,1.8,40.8,92.3
West Bengal,2010,6,Monsoon,32.2,102.6,1012.5,5.7,69.9,130.5
West Bengal,2010,7,Monsoon,30.4,93.6,1016.0,2.9,58.1,98.3
West Bengal,2010,8,Monsoon,26.6,96.6,1019.1,4.8,58.2,124.5
West Bengal,2010,9,Monsoon,34.1,91.2,1016.6,4.7,83.0,112.0
West Bengal,2010,10,Post-Monsoon,29.9,77.2,1029.4,1.1,33.4,37.7
West Bengal,2010,11,Post-Monsoon,33.2,65.3,1002.9,3.1,61.2,100.2
West Bengal,2010,12,Winter,26.4,73.3,1022.9,1.6,33.3,52.4
West Bengal,2011,1,Winter,23.7,67.4,1020.8,3.1,44.7,70.8
West Bengal,2011,2,Winter,27.0,63.6,1010.8,2.7,39.2,71.6
West Bengal,2011,3,Pre-Monsoon,32.7,67.0,1035.1,3.4,41.2,54.4
West Bengal,2011,4,Pre-Monsoon,32.1,69.0,1015.0,0.6,11.5,31.8
West Bengal,2011,5,Pre-Monsoon,33.4,68.1,1023.3,1.0,23.7,80.9
West Bengal,2011,6,Monsoon,30.3,97.1,1027.4,3.8,73.5,100.7
West Bengal,2011,7,Monsoon,26.1,87.5,1019.2,5.0,84.3,104.8
West Bengal,2011,8,Monsoon,28.7,100.2,1009.5,4.8,77.5,147.5
West Bengal,2011,9,Monsoon,31.9,79.6,1004.7,5.1,74.0,96.0
West Bengal,2011,10,Post-Monsoon,32.0,71.5,1013.4,3.3,29.4,92.4
West Bengal,2011,11,Post-Monsoon,28.4,75.3,1023.0,1.1,29.8,82.7
West Bengal,2011,12,Winter,28.3,68.6,1007.9,3.5,52.8,56.9
West Bengal,2012,1,Winter,23.6,71.8,1017.4,2.2,45.2,58.1
West Bengal,2012,2,Winter,21.8,66.6,1013.4,2.2,17.6,12.4
West Bengal,2012,3,Pre-Monsoon,32.0,77.2,1021.8,3.7,22.8,32.7
West Bengal,2012,4,Pre-Monsoon,34.0,75.1,1015.8,0.5,22.0,55.7
West Bengal,2012,5,Pre-Monsoon,34.0,76.1,1014.0,2.8,36.3,82.8
West Bengal,2012,6,Monsoon,30.6,90.5,1011.1,4.6,82.3,121.0
West Bengal,2012,7,Monsoon,30.8,100.7,1014.9,3.9,88.3,97.8
West Bengal,2012,8,Monsoon,27.8,92.7,1016.6,3.3,69.3,92.3
West Bengal,2012,9,Monsoon,29.0,97.5,1017.9,4.5,66.8,77.8
West Bengal,2012,10,Post-Monsoon,32.8,74.7,1008.1,3.2,33.9,63.0
West Bengal,2012,11,Post-Monsoon,30.9,64.1,1010.6,2.6,27.5,69.6
West Bengal,2012,12,Winter,29.7,64.0,1001.3,0.5,32.7,50.8
West Bengal,2013,1,Winter,26.4,71.1,1001.8,0.7,39.4,76.2
West Bengal,2013,2,Winter,25.1,56.7,1016.3,3.8,39.2,41.9
West Bengal,2013,3,Pre-Monsoon,33.1,59.1,1020.4,2.6,8.5,28.0
West Bengal,2013,4,Pre-Monsoon,33.9,67.3,1011.1,1.3,43.5,57.8
West Bengal,2013,5,Pre-Monsoon,28.7,67.0,1019.9,2.1,61.1,89.7
West Bengal,2013,6,Monsoon,30.7,89.0,1012.5,4.2,70.5,115.4
West Bengal,2013,7,Monsoon,28.1,81.4,1005.1,6.5,83.0,119.2
West Bengal,2013,8,Monsoon,27.9,95.0,1012.2,4.7,60.4,103.6
West Bengal,2013,9,Monsoon,29.2,83.9,1018.1,3.0,83.5,123.5
West Bengal,2013,10,Post-Monsoon,28.2,63.4,1011.4,2.8,32.7,68.3
West Bengal,2013,11,Post-Monsoon,33.5,65.9,1001.0,3.3,60.2,95.2
West Bengal,2013,12,Winter,23.8,69.0,1005.2,3.1,14.7,45.1
West Bengal,2014,1,Winter,24.0,71.0,1010.4,2.7,35.3,32.9
West Bengal,2014,2,Winter,27.3,69.6,1006.1,4.7,42.1,49.0
West Bengal,2014,3,Pre-Monsoon,35.8,84.7,1012.0,2.8,20.2,41.5
West Bengal,2014,4,Pre-Monsoon,32.6,71.5,1015.3,3.1,38.6,30.4
West Bengal,2014,5,Pre-Monsoon,31.1,65.6,1011.0,3.6,17.6,29.3
West Bengal,2014,6,Monsoon,31.9,87.6,1016.2,4.4,78.9,73.2
West Bengal,2014,7,Monsoon,31.3,77.6,1010.5,4.8,83.0,97.1
West Bengal,2014,8,Monsoon,29.2,101.8,1008.4,5.8,87.3,76.5
West Bengal,2014,9,Monsoon,30.6,89.6,1017.4,4.3,70.4,91.3
West Bengal,2014,10,Post-Monsoon,29.8,76.6,1011.4,4.2,24.8,34.3
West Bengal,2014,11,Post-Monsoon,33.0,66.4,1024.2,3.4,32.7,14.0
West Bengal,2014,12,Winter,26.0,70.8,1021.2,4.1,24.7,48.9
West Bengal,2015,1,Winter,27.5,78.6,1016.5,0.6,32.7,30.5
West Bengal,2015,2,Winter,25.6,77.8,1015.1,3.6,40.1,32.7
West Bengal,2015,3,Pre-Monsoon,28.0,71.2,1011.5,1.5,9.5,21.7
West Bengal,2015,4,Pre-Monsoon,32.6,75.3,1014.3,4.1,19.5,50.9
West Bengal,2015,5,Pre-Monsoon,33.1,75.6,1009.9,3.6,39.4,41.5
West Bengal,2015,6,Monsoon,30.0,88.1,1016.4,3.3,74.6,79.7
West Bengal,2015,7,Monsoon,30.1,100.8,1018.4,4.5,78.3,85.1
West Bengal,2015,8,Monsoon,30.8,75.4,1010.9,3.0,94.2,80.5
West Bengal,2015,9,Monsoon,29.6,97.2,1016.0,3.4,73.9,73.1
West Bengal,2015,10,Post-Monsoon,26.5,64.5,1011.7,2.4,12.8,47.1
West Bengal,2015,11,Post-Monsoon,29.8,70.3,1015.8,1.7,41.8,43.4
West Bengal,2015,12,Winter,24.2,74.6,1023.4,3.2,48.8,44.8
West Bengal,2016,1,Winter,22.8,81.9,1027.4,4.0,30.0,39.1
West Bengal,2016,2,Winter,23.9,56.5,1012.2,4.1,32.9,61.4
West Bengal,2016,3,Pre-Monsoon,35.8,66.8,1027.2,4.5,33.0,44.0
West Bengal,2016,4,Pre-Monsoon,34.4,67.2,1004.9,3.8,53.2,84.1
West Bengal,2016,5,Pre-Monsoon,30.5,60.2,1013.8,2.0,29.9,74.9
West Bengal,2016,6,Monsoon,31.5,101.0,1006.1,4.2,86.4,136.3
West Bengal,2016,7,Monsoon,33.1,93.4,1025.9,5.0,90.9,111.9
West Bengal,2016,8,Monsoon,30.0,97.3,1024.3,5.2,73.8,135.2
West Bengal,2016,9,Monsoon,25.6,78.6,1017.8,4.5,84.1,108.6
West Bengal,2016,10,Post-Monsoon,31.1,63.5,1017.0,3.5,53.3,114.2
West Bengal,2016,11,Post-Monsoon,30.5,72.2,1002.3,2.0,32.1,89.1
West Bengal,2016,12,Winter,24.8,76.4,1013.0,2.3,38.7,63.8
West Bengal,2017,1,Winter,25.1,56.4,1011.3,2.0,27.3,59.5
West Bengal,2017,2,Winter,27.3,71.9,1020.0,3.1,30.6,50.3
West Bengal,2017,3,Pre-Monsoon,33.6,74.6,1022.8,3.7,26.9,55.1
West Bengal,2017,4,Pre-Monsoon,34.3,78.5,1019.6,2.4,16.2,32.3
West Bengal,2017,5,Pre-Monsoon,33.5,72.7,1005.3,2.5,44.5,54.1
West Bengal,2017,6,Monsoon,32.2,87.0,1021.8,4.0,59.6,82.0
West Bengal,2017,7,Monsoon,29.8,86.9,1011.5,4.8,72.4,104.2
West Bengal,2017,8,Monsoon,26.6,93.1,1012.4,6.1,60.9,63.5
West Bengal,2017,9,Monsoon,31.2,92.8,1005.9,3.0,98.1,160.0
West Bengal,2017,10,Post-Monsoon,25.0,66.3,1024.6,2.0,27.6,46.4
West Bengal,2017,11,Post-Monsoon,27.8,56.4,1020.4,0.7,38.7,74.4
West Bengal,2017,12,Winter,23.1,62.6,1021.5,3.0,25.7,73.6
West Bengal,2018,1,Winter,28.4,72.2,1006.7,2.1,39.3,68.3
West Bengal,2018,2,Winter,27.9,57.8,1002.5,2.7,27.6,43.2
West Bengal,2018,3,Pre-Monsoon,29.5,70.2,1012.6,3.2,36.0,63.2
West Bengal,2018,4,Pre-Monsoon,35.4,59.5,1016.8,0.8,22.4,22.7
West Bengal,2018,5,Pre-Monsoon,34.6,69.5,1012.9,1.4,30.5,45.7
West Bengal,2018,6,Monsoon,30.8,82.1,1022.3,2.8,62.9,124.2
West Bengal,2018,7,Monsoon,29.1,79.5,1014.5,4.0,62.5,69.9
West Bengal,2018,8,Monsoon,35.5,88.0,999.5,6.0,84.2,105.0
West Bengal,2018,9,Monsoon,28.1,95.4,1011.3,2.6,100.0,124.0
West Bengal,2018,10,Post-Monsoon,33.0,80.2,1006.0,3.5,25.2,28.6
West Bengal,2018,11,Post-Monsoon,29.2,73.2,1009.8,2.2,52.2,83.9
West Bengal,2018,12,Winter,24.3,75.6,1014.4,-0.0,41.4,80.6
West Bengal,2019,1,Winter,26.0,77.1,1008.3,2.8,11.5,78.4
West Bengal,2019,2,Winter,29.9,62.0,1007.7,1.8,36.9,55.2
West Bengal,2019,3,Pre-Monsoon,33.8,76.8,1016.7,0.7,49.9,127.5
West Bengal,2019,4,Pre-Monsoon,34.7,73.0,1014.5,3.5,63.9,91.0
West Bengal,2019,5,Pre-Monsoon,35.2,69.3,1012.1,1.0,30.7,53.8
West Bengal,2019,6,Monsoon,29.1,81.2,1009.9,4.1,76.5,95.7
West Bengal,2019,7,Monsoon,27.1,92.9,1007.4,5.6,78.4,165.9
West Bengal,2019,8,Monsoon,32.8,87.5,1009.0,5.4,82.6,144.7
West Bengal,2019,9,Monsoon,32.8,88.3,1013.2,4.5,61.0,127.4
West Bengal,2019,10,Post-Monsoon,32.8,73.6,1013.2,2.3,40.0,111.6
West Bengal,2019,11,Post-Monsoon,31.2,67.3,1015.3,3.0,19.9,69.6
West Bengal,2019,12,Winter,21.7,73.9,1017.6,3.2,29.1,86.7
West Bengal,2020,1,Winter,28.8,81.3,1012.8,2.6,51.7,71.5
West Bengal,2020,2,Winter,25.4,80.7,1019.8,2.9,12.4,64.2
West Bengal,2020,3,Pre-Monsoon,31.8,72.6,1007.3,1.5,4.0,88.8
West Bengal,2020,4,Pre-Monsoon,32.2,71.3,1013.0,1.4,16.1,39.4
West Bengal,2020,5,Pre-Monsoon,31.6,72.9,1007.4,4.2,50.4,126.5
West Bengal,2020,6,Monsoon,29.8,102.1,1011.5,4.5,77.5,172.6
West Bengal,2020,7,Monsoon,31.3,86.2,1009.3,5.1,85.7,141.3
West Bengal,2020,8,Monsoon,26.8,88.3,1017.4,6.3,57.0,108.1
West Bengal,2020,9,Monsoon,29.2,100.8,1012.8,3.6,83.4,148.2
West Bengal,2020,10,Post-Monsoon,27.6,62.9,1025.1,2.9,36.6,67.5
West Bengal,2020,11,Post-Monsoon,30.6,72.2,1015.0,2.6,48.0,99.1
West Bengal,2020,12,Winter,24.0,65.1,999.1,4.5,47.9,79.5
West Bengal,2021,1,Winter,25.4,64.9,1023.8,1.1,36.7,56.6
West Bengal,2021,2,Winter,27.7,69.2,1000.7,2.2,20.4,59.1
West Bengal,2021,3,Pre-Monsoon,35.9,56.1,1007.4,1.9,29.3,68.9
West Bengal,2021,4,Pre-Monsoon,32.7,73.3,1008.6,2.7,46.7,63.2
West Bengal,2021,5,Pre-Monsoon,34.6,70.4,1020.3,2.3,40.7,65.9
West Bengal,2021,6,Monsoon,29.8,92.1,1016.8,3.3,96.5,88.6
West Bengal,2021,7,Monsoon,28.6,89.2,1015.9,6.1,47.1,74.7
West Bengal,2021,8,Monsoon,25.7,90.3,1014.9,6.1,76.8,130.5
West Bengal,2021,9,Monsoon,31.2,86.5,1003.1,4.8,52.6,118.7
West Bengal,2021,10,Post-Monsoon,29.7,79.6,1009.6,2.8,38.1,73.5
West Bengal,2021,11,Post-Monsoon,29.1,73.1,1006.5,1.3,53.6,98.7
West Bengal,2021,12,Winter,26.1,83.3,1011.1,3.8,37.6,55.2
West Bengal,2022,1,Winter,29.7,77.9,1012.2,3.2,28.9,81.6
West Bengal,2022,2,Winter,21.2,61.8,1019.9,2.3,38.1,32.7
West Bengal,2022,3,Pre-Monsoon,36.7,79.5,1011.6,2.1,50.4,123.1
West Bengal,2022,4,Pre-Monsoon,34.9,87.4,1006.5,1.7,17.2,72.4
West Bengal,2022,5,Pre-Monsoon,33.4,68.8,1018.7,3.7,12.1,31.6
West Bengal,2022,6,Monsoon,31.6,86.3,1007.4,5.5,55.7,87.3
West Bengal,2022,7,Monsoon,30.7,85.4,1018.5,3.9,96.1,118.2
West Bengal,2022,8,Monsoon,31.3,96.0,1008.6,2.4,80.4,119.9
